id,scheduler_name,model_name,model_num_train,num_heuristics,list_heuristics,resource_allocation,num_resource_heuristics,list_resource_heuristics,num_experiments,splitting_rule,render_mode,job_arrival_cap,job_arrival_rate,test_data,avg_job_duration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"""DecimaScheduler""","""AlibabaDataSampler""",2,"""DNN""","""None""",5,,10,"""None""","""cap100_int8""","""TPCHDataSampler""",2.08333333333333E-05,1000,338.122933987142,345.265741724626,348.705307844478,351.884506571076,340.384147487432,355.773583496295,347.599762676243,347.128451246511,350.952336639571,348.556513393871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"""DecimaScheduler""","""AlibabaDataSampler""",2,"""DNN""","""None""",20,,10,"""None""","""cap100_int8""","""TPCHDataSampler""",2.08333333333333E-05,1000,239.411666224256,233.197706256891,238.439618397864,242.365766608631,246.90500496148,235.25957171706,235.823150332495,239.617002498162,251.406519817651,238.707209017765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"""HyperHeuristicScheduler""","""TPCHDataSampler""",3,"""DRA""","""None""",5,,10,"""None""","""3_DRA_cap500_int48""","""TPCHDataSampler""",2.08333333333333E-05,1000,245.020616161757,242.401502545529,243.304981939872,244.706202757798,246.137764196011,244.249888864246,238.038759416319,231.68186420127,239.673062813278,227.754667432635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"""HyperHeuristicScheduler""","""TPCHDataSampler""",4,"""DRA""","""None""",5,,10,"""None""","""4_DRA_cap500_int48""","""TPCHDataSampler""",2.08333333333333E-05,1000,231.6823635265,222.896707903499,223.559495250108,231.312426026544,224.914716569199,228.115698243043,228.310898647816,221.523575881998,224.702120718631,225.029487404587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"""DecimaScheduler""","""TPCHDataSampler""",2,"""DNN""","""None""",5,,10,"""None""","""cap100_int48""","""TPCHDataSampler""",2.08333333333333E-05,1000,315.673957477445,323.031472636723,320.224473954793,316.988030957751,347.954616227827,323.155141383761,319.484255618081,318.648953058016,323.264349054564,330.804267047374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"""DecimaScheduler""","""TPCHDataSampler""",2,"""DNN""","""None""",20,,10,"""None""","""cap100_int48""","""TPCHDataSampler""",2.08333333333333E-05,1000,234.50129221817,233.758579964973,236.077885717249,232.243312330907,235.658259055737,236.560664999577,226.598181044591,229.606402408205,236.283291293725,236.403274033051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"""HyperHeuristicScheduler""","""AlibabaDataSampler""",3,"""DRA""","""None""",5,,10,"""None""","""3_DRA_cap500_int8""","""AlibabaDataSampler""",0.000125,1000,584.228052111941,434.381510285604,510.86125982521,406.603722987896,408.417661923477,575.471158346798,544.583329939302,498.25623125603,547.396577730263,564.402428796334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"""HyperHeuristicScheduler""","""AlibabaDataSampler""",4,"""DRA""","""None""",5,,10,"""None""","""4_DRA_cap500_int8""","""AlibabaDataSampler""",0.000125,1000,513.5009371064,713.179310586119,481.158545195199,604.465693506849,689.399516835083,671.059740271996,609.763841915932,500.107793862341,479.994018697322,549.906399919784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"""DecimaScheduler""","""AlibabaDataSampler""",2,"""DNN""","""None""",5,,10,"""None""","""cap100_int8""","""AlibabaDataSampler""",0.000125,1000,814.98915105936,1191.01647947089,949.337072248645,895.07118055718,907.863109072707,743.158042116627,858.909468029967,901.604441074259,1006.77636063496,914.228705131187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"""DecimaScheduler""","""AlibabaDataSampler""",2,"""DNN""","""None""",20,,10,"""None""","""cap100_int8""","""AlibabaDataSampler""",0.000125,1000,171.328299680744,134.676804460261,125.394243817274,196.088067667941,131.869585809616,154.027324076252,185.740106465767,129.674694696357,172.084269426866,151.89216875186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"""HyperHeuristicScheduler""","""TPCHDataSampler""",3,"""DRA""","""None""",5,,10,"""None""","""3_DRA_cap500_int48""","""AlibabaDataSampler""",0.000125,1000,691.290730606675,486.460799108547,462.278285986896,504.882434169454,539.491651481054,427.531588545559,715.974520888779,611.94273747757,442.578339467883,502.517121579385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"""HyperHeuristicScheduler""","""TPCHDataSampler""",4,"""DRA""","""None""",5,,10,"""None""","""4_DRA_cap500_int48""","""AlibabaDataSampler""",0.000125,1000,549.287571754344,627.432256225341,587.589279313039,469.188676757709,647.961976816027,649.458655340865,1097.63799555233,471.086728383657,691.440632753887,598.281868611981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"""DecimaScheduler""","""TPCHDataSampler""",2,"""DNN""","""None""",5,,10,"""None""","""cap100_int48""","""AlibabaDataSampler""",0.000125,1000,607.579881795343,625.768040855738,505.780461568866,553.372412304881,626.101145389163,579.929213728725,618.705023926959,592.153727649978,659.161521768329,460.556655239896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"""DecimaScheduler""","""TPCHDataSampler""",2,"""DNN""","""None""",20,,10,"""None""","""cap100_int48""","""AlibabaDataSampler""",0.000125,1000,212.428256592655,229.346724759548,222.835926571142,205.17388877052,147.680940962764,176.979407877541,131.050823295071,183.103316293649,240.441144617153,179.755906808897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
