id,scheduler_name,train_data,num_heuristics,resource_allocation,splitting_rule,model_num_train,list_resource_heuristics,num_experiments,render_mode,model_name,test_data,job_arrival_rate,job_arrival_cap,avg_job_duration
14,"""DecimaScheduler""","""TPCHDataSampler""",2,"""DNN""","""None""",50,,30,"""None""","""cap100_int48_exec20""","""AlibabaDataSampler""",0.000125,100,20.095204921954494,22.723523705114623,1267.0914391062045,66.49692006357913,59.19165648831869,29.380792220480163,56.25089671750224,782.197017315326,61.41142445219446,218.99387334090858,41.21062313142013,691.3980565635803,34.11806962049326,963.0754412079277,87.46643149299486,316.5369590549687,143.7861725559139,20.423333648321496,81.83532048427239,17.716150202022135,111.16628069697155,71.76136775760243,41.864744067112355,239.6681625625211,81.2880628014211,609.7986407200324,40.66117896394717,58.51897301357495,145.7380976787061,127.00763084125312
