id,model_name,num_heuristics,list_heuristics,resource_allocation,num_resource_heuristics,list_resource_heuristics,num_experiments,splitting_rule,render_mode,result_folder,job_arrival_cap,job_arrival_rate,avg_job_duration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""model_2_DNN_DTS/100/model""",2,"[""MC"",""WSCPT""]","""DNN""",,,50,"""DTS""","""None""","""./test_results/0522/""",200,8.00E-05,36.21739358,36.5534301,38.66232544,188.7156612,34.58483375,37.11376175,190.6359118,37.10368072,185.1016566,37.60908416,38.26732787,36.30492988,36.94869337,37.20220491,175.2573421,36.71085728,175.4842593,37.36268478,180.2602812,38.79580715,35.35326137,36.19495955,36.67482396,43.32172897,169.0457334,36.03356133,37.43177309,39.83623966,185.7978192,38.10661428,46.73373671,37.96856307,36.25165083,38.7707601,40.08463349,39.2797733,40.27811382,41.74658846,36.79268139,38.22116361,37.16041631,41.11887644,165.9527882,38.91698963,38.49617959,36.53199473,45.30338372,37.72251353,36.35899303,43.71173421
2,"""model_2_DNN_None/100/model""",2,"[""MC"",""WSCPT""]","""DNN""",,,50,"""None""","""None""","""./test_results/0522/""",200,8.00E-05,85651.97166,74265.72965,84733.6436,88892.17507,88145.08382,82254.66887,73471.77455,99680.22445,70718.9391,114338.3709,78430.8183,78808.93684,85503.65812,92733.40184,82325.54206,85122.29902,79849.13644,71924.13606,76398.54428,82187.75107,84872.44207,85015.58065,93485.96384,112903.8238,92476.03256,89788.33307,79853.62773,92279.46258,88282.01921,106858.1312,88114.92181,79276.76034,73128.6431,114581.0553,97373.38993,71792.38342,76485.86218,58618.09428,104374.143,75269.63231,71196.93742,77485.3873,73758.54569,87244.40199,74636.20211,114306.4062,82573.46327,80319.62271,91788.75287,105326.2444
3,"""model_2_3_DTS/100/model""",2,"[""MC"",""WSCPT""]","""HyperHeuristic""",3,"[""Maximum"",""DRA"",""fair""]",50,"""DTS""","""None""","""./test_results/0522/""",200,8.00E-05,185.2199296,83.85308952,44.15690344,50.39174622,53.86659945,48.593648,175.4151858,41.37306451,60.63644589,87.98730773,42.18805235,47.49126534,100.8555032,191.2875699,47.81169299,64.59535449,176.9245155,45.75912305,50.6190103,53.80873433,43.06113622,45.13996785,52.32175391,194.9404811,48.80934706,189.7165675,201.0745016,188.8203449,44.58306154,46.31080188,48.29171604,48.40425502,45.95756986,41.50153759,47.43318319,44.38802115,46.39856235,56.3831399,192.3817534,43.26149846,189.7792381,46.74688621,47.70271308,42.38436166,46.05183294,45.26513161,46.25024479,177.2076071,46.30911045,45.97169608
4,"""model_2_3_None/100/model""",2,"[""MC"",""WSCPT""]","""HyperHeuristic""",3,"[""Maximum"",""DRA"",""fair""]",50,"""None""","""None""","""./test_results/0522/""",200,8.00E-05,81941.68383,87488.38919,77482.83249,95136.92104,84506.56437,70555.05389,82790.14086,78960.8941,98226.54597,92356.11523,82285.06078,111296.8901,88413.18525,96310.00936,95446.22031,91196.27633,96334.95923,60925.8578,81720.86941,102017.3089,93355.85374,98211.87965,96118.94006,82920.90051,82551.5957,76413.01674,93243.42434,88099.99581,101066.4453,81686.61942,82539.7621,95630.04255,95635.27671,75321.57338,85506.52936,112009.1649,99374.5766,88626.65168,110008.4359,97808.97278,81187.06165,81768.15965,78667.41239,77397.52917,74628.14432,91786.94396,84498.16634,98738.61833,78978.44568,87167.14963
5,"""model_5_DNN_DTS/100/model""",5,"[""MC"",""WSCPT"",""FCFS"",""SJF"",""LJF""]","""DNN""",,,50,"""DTS""","""None""","""./test_results/0522/""",200,8.00E-05,307.8667747,40.25522149,177.1745919,36.12362441,37.50663143,36.15578227,190.6867594,188.8612358,311.587532,34.55463721,38.94683836,36.6128615,43.99430247,148.1423472,47.85674357,38.06704528,38.1051382,38.3773885,178.8229884,38.54581497,37.1516727,37.25333017,42.70226494,33.78578004,36.29180947,55.60608651,40.81613113,39.8057334,43.23175894,201.920458,158.2102221,35.81657527,38.32007165,196.4690688,182.1666824,35.85445243,39.10427859,185.6808363,37.25514937,36.18900386,34.8028357,172.7642479,36.71386352,36.51411849,35.09732254,40.36180757,171.8212521,40.72082939,175.7147171,167.9259991
6,"""model_5_DNN_None/100/model""",5,"[""MC"",""WSCPT"",""FCFS"",""SJF"",""LJF""]","""DNN""",,,50,"""None""","""None""","""./test_results/0522/""",200,8.00E-05,77872.07315,74048.46817,76490.34907,76303.05109,77222.8512,66813.40671,85391.53576,90282.15411,67556.18554,86635.62853,103945.7236,93020.3653,85112.84668,76355.96378,86036.38791,85224.57999,78953.97105,71740.67493,83272.03671,95784.05974,79327.3932,76322.91318,86151.50891,78085.14754,78685.35757,67742.59579,81329.8745,73529.45219,76875.25273,88218.50469,72674.50506,71230.28452,73421.84164,85279.59771,66857.95524,82651.85498,88687.80001,70430.70096,93518.8257,76851.74496,92346.92929,68798.44622,65381.02949,108220.5505,67186.70735,95223.24378,75671.29439,81581.26865,91833.95107,82717.05912
7,"""model_5_3_DTS/100/model""",5,"[""MC"",""WSCPT"",""FCFS"",""SJF"",""LJF""]","""HyperHeuristic""",3,"[""Maximum"",""DRA"",""fair""]",50,"""DTS""","""None""","""./test_results/0522/""",200,8.00E-05,43.52583732,45.90458291,45.01574524,46.47209114,49.56499167,47.16599976,44.29204243,71.15416649,48.04406848,193.4412829,45.99932253,46.01858016,165.6250751,44.14988022,43.12285452,61.92122306,48.4614812,139.1928789,186.2674432,304.5740397,44.60008167,189.6678774,52.31709084,41.99318139,84.81648761,48.96915869,173.0320625,183.232748,183.7464566,51.24346678,61.84840541,54.15699805,45.13558684,49.97833148,47.69710203,43.86311166,45.43834762,310.5968951,43.83659559,180.6903428,59.14549815,55.57633344,202.2813618,42.78328665,63.87277919,48.28245831,46.02574106,44.6486413,41.55840593,44.21610137
8,"""model_5_3_None/100/model""",5,"[""MC"",""WSCPT"",""FCFS"",""SJF"",""LJF""]","""HyperHeuristic""",3,"[""Maximum"",""DRA"",""fair""]",50,"""None""","""None""","""./test_results/0522/""",200,8.00E-05,77743.5901,102741.928,90072.93105,97862.60967,74414.52555,76433.91969,81614.01987,103780.7068,79483.47929,76210.15658,77362.26623,93857.79903,83001.41323,70345.35242,105382.7221,96149.73193,84020.35579,85412.49224,92373.73181,81664.03638,80689.27307,83798.23568,73162.62074,90545.21385,84857.81486,93091.1595,82517.46625,91155.23191,87076.31968,84709.20239,101505.8175,75813.30371,88196.4949,78265.41899,98047.29179,111294.2068,77530.01292,83145.95121,94152.74499,87274.14408,71548.57939,91983.13016,79692.5333,97873.58826,91350.48744,93491.41017,84862.1412,75335.02901,73349.07589,74525.30347
