id,scheduler_name,model_name,model_num_train,num_heuristics,list_heuristics,resource_allocation,num_resource_heuristics,list_resource_heuristics,num_experiments,splitting_rule,render_mode,job_arrival_cap,job_arrival_rate,test_data,avg_job_duration
2,"""HyperHeuristicScheduler""","""2_Hyperheuristic_3_None""",50,2,,"""HyperHeuristic""",3,,10,"""None""","""human""",10,8.00E-06,"""AlibabaDataSampler""",13.803600000000001,33.810388676044575,15.414100000000001,31.03268867604458,35.50038867604457,20.0245,19.9548,11.3164,10.0403,20.7503
3,"""HyperHeuristicScheduler""","""2_Hyperheuristic_3_None""",100,2,,"""HyperHeuristic""",3,,10,"""None""","""human""",10,8.00E-06,"""AlibabaDataSampler""",10.5456,31.774488676044577,25.413400000000003,20.132,35.225888676044576,21.686,22.361700000000003,32.88808867604458,11.5807,19.5954
